id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
61757255,2020-10-03 12:50:00 PM GMT+13:00,2020-10-03,2020-10-02 23:50:00 UTC,Nuku'alofa,1086935,eternities23,Thomas,2020-10-05 05:49:37 UTC,2024-08-10 08:17:16 UTC,research,,https://www.inaturalist.org/observations/61757255,,https://static.inaturalist.org/sounds/140708.m4a?1601876982,"",kiwi in background,1,0,false,2,Opoutere,-37.0804477308,175.8775144815,2425,,,,2425,,open,false,gps,gps,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
62384718,2020-10-12 7:50:00 PM GMT+13:00,2020-10-12,2020-10-12 06:50:00 UTC,Nuku'alofa,173848,z_mcgrath,,2020-10-12 09:05:48 UTC,2024-07-22 10:49:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62384718,,https://static.inaturalist.org/sounds/142188.m4a?1602493555,"",,1,0,false,2,"Northland 0112, New Zealand",-35.7126732239,174.3292830884,75,,,,75,,open,false,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
62880244,2020-10-18 11:22:54 PM GMT+13:00,2020-10-18,2020-10-18 10:22:54 UTC,Nuku'alofa,1333490,lukewaiheke,Luke,2020-10-18 10:23:57 UTC,2024-07-30 17:33:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62880244,,https://static.inaturalist.org/sounds/143504.wav?1603016663,"",,2,0,false,2,"Auckland, NZ-AU, NZ",-36.7945775,175.0825786,14,,,,14,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
63048457,2020/10/19 9:24 PM NZDT,2020-10-19,2020-10-19 08:24:00 UTC,Auckland,58314,jacqui-nz,Jacqui Geux,2020-10-19 22:17:30 UTC,2024-08-10 08:39:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/63048457,https://inaturalist-open-data.s3.amazonaws.com/photos/101122070/medium.jpeg,https://static.inaturalist.org/sounds/144910.mp3?1603611424,"",Ruru calling from a mamaku. Short video in the video link field.,3,0,false,,"Aongatete, New Zealand",-37.6178782299,175.8765477646,4,,,,4,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
63554679,2020-10-26 8:39:00 PM GMT+13:00,2020-10-26,2020-10-26 07:39:00 UTC,Nuku'alofa,1086935,eternities23,Thomas,2020-10-26 07:43:34 UTC,2024-08-02 15:58:09 UTC,research,,https://www.inaturalist.org/observations/63554679,,https://static.inaturalist.org/sounds/145132.m4a?1603698219,"",,2,0,false,2,"Kohimarama, Auckland 1071, New Zealand",-36.8601241579,174.8414988443,169,,,,169,,open,false,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
63750948,2020-10-29 8:45:00 PM GMT+13:00,2020-10-29,2020-10-29 07:45:00 UTC,Nuku'alofa,3383057,sarahjanej,Sarah-Jane Jensen,2020-10-29 07:57:01 UTC,2024-08-10 19:51:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63750948,,https://static.inaturalist.org/sounds/145682.m4a?1603958227,"","A call and a little grumble when I got too close.
Swopped over head in tree tops.
No photo due to poor lighting and choice not to use a flash on an owl.
Very likely an adult as he calls from this spot with regularity for many years. This is assuming it is the same individual ",1,0,false,2,"Western Bay of Plenty, NZ-BP, NZ",-37.9179066325,176.1318308702,301,,,,28329,obscured,open,true,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
64151153,2020/11/03 10:51 PM NZDT,2020-11-03,2020-11-03 09:51:00 UTC,Wellington,1305207,dave_holland,Dave Holland,2020-11-04 03:01:21 UTC,2024-08-07 15:05:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64151153,,https://static.inaturalist.org/sounds/146790.mpga?1604458349,"",,1,0,false,,"Papatowai 9586, New Zealand",-46.5596827042,169.4683708946,15,,,,15,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
64796421,2020/11/14 5:05 AM NZDT,2020-11-14,2020-11-13 16:05:00 UTC,Auckland,34560,craigwilson10,craig wilson,2020-11-13 16:06:13 UTC,2024-10-25 11:49:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64796421,https://inaturalist-open-data.s3.amazonaws.com/photos/104233518/medium.jpg,https://static.inaturalist.org/sounds/148468.mp3?1605283549,"",,1,0,false,,"Marlborough District, Marlborough, New Zealand",-41.096217839,173.8579390839,65,,,,65,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
65233353,2020/11/19 9:34 PM NZDT,2020-11-19,2020-11-19 08:34:00 UTC,Wellington,1305207,dave_holland,Dave Holland,2020-11-19 20:33:57 UTC,2024-10-25 13:53:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65233353,https://inaturalist-open-data.s3.amazonaws.com/photos/104951050/medium.jpeg,https://static.inaturalist.org/sounds/149646.mpga?1605812606,"","",2,0,false,,"Papatowai 9586, New Zealand",-46.5596116667,169.4684966667,,,,,,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
66563916,2020-12-14 10:20:00 PM GMT+13:00,2020-12-14,2020-12-14 09:20:00 UTC,Nuku'alofa,1100791,svendhansen,Svend Hansen,2020-12-14 09:21:24 UTC,2024-10-28 12:50:56 UTC,research,,https://www.inaturalist.org/observations/66563916,,https://static.inaturalist.org/sounds/153716.mp3?1607937690,"","Sounds like it's saying ""more pork"" :D",3,0,false,2,"Eastbourne, Lower Hutt 5013, New Zealand",-41.2890981306,174.8987945169,9,,,,9,,open,false,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
67875819,2021-01-10 2:11:00 AM GMT+13:00,2021-01-10,2021-01-09 13:11:00 UTC,Nuku'alofa,59179,chrise,Chris Ecroyd,2021-01-10 22:12:52 UTC,2024-09-01 09:01:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/67875819,,https://static.inaturalist.org/sounds/158034.m4a?1610316779,"","",2,0,false,2,Mount Riley,-41.40907,173.679272,20,,,,20,,open,false,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
68018169,2021-01-13 10:30:00 PM GMT+13:00,2021-01-13,2021-01-13 09:30:00 UTC,Nuku'alofa,921369,ianjohnson2,Ian Johnson,2021-01-13 20:29:37 UTC,2024-08-03 14:06:22 UTC,research,,https://www.inaturalist.org/observations/68018169,,https://static.inaturalist.org/sounds/158474.m4a?1610569783,"",Ruru very close outside.,1,0,false,2,1679 Kenepuru Road,-41.2144979067,173.950618878,160,,,,160,,open,false,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
70807516,2021/03/08 10:52 PM NZDT,2021-03-08,2021-03-08 09:52:00 UTC,Auckland,3890043,andrewmaungakotukutuku,"",2021-03-08 09:54:25 UTC,2024-08-03 21:17:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70807516,,https://static.inaturalist.org/sounds/170084.mp3?1615197153,"",Rarely see these but every night they are out there in our valley,2,0,false,,"Maungakotukutuku, New Zealand",-40.9582765478,175.0268811941,32,,,,32,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
71013906,2021-03-04 8:05:00 PM GMT+13:00,2021-03-04,2021-03-04 07:05:00 UTC,Nuku'alofa,165975,superhuels,"",2021-03-11 19:05:44 UTC,2024-08-03 19:48:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71013906,,https://static.inaturalist.org/sounds/171171.m4a?1615489576,"",At night time. 8pm,3,1,false,2,"Naenae, Lower Hutt, New Zealand",-41.2128907993,174.9556875229,16,,,,16,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
71606497,2021-03-20 10:17:39 PM GMT+13:00,2021-03-20,2021-03-20 22:17:39 UTC,UTC,4005748,gary442,Gary Hall,2021-03-20 09:18:48 UTC,2024-07-30 02:35:01 UTC,research,,https://www.inaturalist.org/observations/71606497,,https://static.inaturalist.org/sounds/174395.wav?1616231934,"",Birds at night ,2,0,false,2,"Great Barrier Island / Aotea 0991, New Zealand",-36.29763528,175.48460627,19,,,,19,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
74719508,Wed Apr 21 2021 20:56:23 GMT+1200 (GMT+12),2021-04-21,2021-04-21 08:56:23 UTC,Auckland,1352031,henklouw,,2021-04-21 08:57:09 UTC,2024-08-04 19:01:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74719508,https://inaturalist-open-data.s3.amazonaws.com/photos/122156456/medium.jpg,https://static.inaturalist.org/sounds/192078.m4a?1618995432,"","",2,0,false,3,"James Cook Drive, Whitby, Wellington, NZ",-41.1129805767,174.901998926,44,,,,44,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
75519774,Tue Apr 27 2021 19:18:00 GMT+1200 (GMT+12),2021-04-27,2021-04-27 07:18:00 UTC,Wellington,6686,parkecology,Tim Park,2021-04-28 07:20:06 UTC,2024-08-02 15:05:33 UTC,research,CC-BY,https://www.inaturalist.org/observations/75519774,,https://static.inaturalist.org/sounds/197149.m4a?1619594330,"",Recorded by Barrie Cook and sent to me for identification ,1,0,false,,"Pirinoa, New Zealand",-41.3987234656,175.2184226506,244,,,,244,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
76623442,2021-05-03 06:00:18,2021-05-03,2021-05-02 18:00:18 UTC,Auckland,59237,heidimeudt,Heidi Meudt,2021-05-02 18:02:11 UTC,2024-08-08 16:34:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/76623442,,https://static.inaturalist.org/sounds/205732.mp3?1619978544,"",You should be able to hear it calling 3 times in his 30 second recording. Pre dawn.,1,0,false,2,"Mount Victoria, Wellington, New Zealand",-41.29928619,174.79165845,8,,,,8,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
76861595,Mon May 03 2021 18:52:18 GMT+1200 (GMT+12),2021-05-03,2021-05-03 06:52:18 UTC,Auckland,762458,benknight,Ben Knight,2021-05-03 06:52:32 UTC,2024-07-31 17:20:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76861595,,https://static.inaturalist.org/sounds/207425.m4a?1620024755,"","",1,0,false,3,"Riwai Street, Paraparaumu, Wellington, NZ",-40.9214756547,175.0050695749,5,,,,5,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
77238582,2021/05/01 9:07:00 PM NZST,2021-05-01,2021-05-01 09:07:00 UTC,Wellington,16490,tony_wills,Tony Wills,2021-05-04 09:47:02 UTC,2024-08-06 05:10:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/77238582,,https://static.inaturalist.org/sounds/210198.wav?1620121021,"",,2,0,false,,"Karori, Wellington, New Zealand",-41.2958808751,174.7445652196,8,,,,8,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
77238586,2021/05/01 21:42:12 PM NZST,2021-05-01,2021-05-01 09:42:12 UTC,Wellington,16490,tony_wills,Tony Wills,2021-05-04 09:47:04 UTC,2024-07-30 02:13:28 UTC,research,CC-BY,https://www.inaturalist.org/observations/77238586,,https://static.inaturalist.org/sounds/210203.wav?1620121042,"",,2,0,false,,"Karori, Wellington, New Zealand",-41.2958808751,174.7445652196,8,,,,8,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
79253469,2021-05-18 21:27:25,2021-05-18,2021-05-18 09:27:25 UTC,Wellington,2834463,davidhodge931,Dave H,2021-05-18 09:30:16 UTC,2024-07-30 18:59:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79253469,,https://static.inaturalist.org/sounds/225116.m4a?1621330219,"",,2,0,false,2,"Days Bay, Lower Hutt 5013, New Zealand",-41.2817765,174.907952,72,,,,72,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
82399436,2021-06-10 21:12:21,2021-06-10,2021-06-10 09:12:21 UTC,Wellington,4336189,kelly_butler,Kelly Butler,2021-06-10 09:14:42 UTC,2024-08-02 14:19:59 UTC,research,,https://www.inaturalist.org/observations/82399436,,https://static.inaturalist.org/sounds/249752.m4a?1623316485,"",,2,0,false,2,"Belmont, Lower Hutt, New Zealand",-41.187135,174.9148455,20,,,,20,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
82401234,2021-06-10 21:49:25,2021-06-10,2021-06-10 09:49:25 UTC,Wellington,1481828,saracoutinho,"",2021-06-10 09:51:02 UTC,2024-08-11 03:41:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/82401234,,https://static.inaturalist.org/sounds/249761.wav?1623318673,"",,1,0,false,2,"Auckland CBD, Auckland, New Zealand",-36.8467333333,174.7750516667,9,,,,9,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
84019052,2021/06/20 9:29 PM NZST,2021-06-20,2021-06-20 09:29:00 UTC,Wellington,1603520,reggied,Dan Ducker,2021-06-22 03:34:14 UTC,2021-06-23 11:29:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84019052,,https://static.inaturalist.org/sounds/259237.wav?1624332609,"","",3,1,false,,"Far North, NZ-NO, NZ",-35.2557746237,173.9061680011,31,,,,28706,obscured,open,true,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
86007100,Wed Jul 07 2021 18:51:08 GMT+1200 (GMT+12),2021-07-07,2021-07-07 06:51:08 UTC,Auckland,310166,hataitaileigh,,2021-07-07 06:53:03 UTC,2024-07-30 17:47:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/86007100,,https://static.inaturalist.org/sounds/269867.m4a?1625640786,"","",1,0,false,3,"Busaco Road, Hataitai, Wellington, NZ",-41.3106807739,174.7943202483,65,,,,65,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
86827897,2021-07-13 19:00:00,2021-07-13,2021-07-13 19:00:00 UTC,UTC,862894,doolally,,2021-07-13 08:31:13 UTC,2024-08-02 14:42:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/86827897,,https://static.inaturalist.org/sounds/273807.wav?1626165077,"","After nightfall, in a tree. Wooded area.",4,0,false,2,"Jocelyn Crescent at Pinehaven Road, Pinehaven, Upper Hutt 5019, New Zealand",-41.1636569203,175.0141938776,26,,,,26,,open,false,gps,gps,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
91096444,Sat Aug 14 2021 22:20:03 GMT+1200 (GMT+12),2021-08-14,2021-08-14 10:20:03 UTC,Auckland,2779765,eyrezer,"",2021-08-14 10:20:50 UTC,2024-08-05 16:07:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/91096444,,https://static.inaturalist.org/sounds/291434.m4a?1628936453,20BGNZ,"",2,0,false,3,"Breton Grove, Kingston, Wellington, NZ",-41.3241307207,174.767239304,21,,,,21,,open,false,,"",Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
92069106,2021-08-22 19:15:00,2021-08-22,2021-08-22 19:15:00 UTC,UTC,1492344,brendandoogan,Brendan Doogan,2021-08-22 07:27:36 UTC,2021-08-22 16:06:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92069106,https://inaturalist-open-data.s3.amazonaws.com/photos/152387302/medium.jpeg,https://static.inaturalist.org/sounds/295067.m4a?1629617260,"",,1,0,false,2,"Mount Albert, Auckland, New Zealand",-36.8858377256,174.7094282135,10,,,,10,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
92218324,2021-08-23 21:43:00,2021-08-23,2021-08-23 09:43:00 UTC,Wellington,1100791,svendhansen,Svend Hansen,2021-08-23 09:44:31 UTC,2024-07-29 14:01:55 UTC,research,,https://www.inaturalist.org/observations/92218324,,https://static.inaturalist.org/sounds/295569.mp3?1629711875,"",,2,0,false,2,"Onslow Alms - Onslow Road (opposite), Khandallah, Wellington 6035, New Zealand",-41.2530689897,174.8018742353,4,,,,4,,open,false,gps,gps,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
92863988,2021-08-28 20:53:48,2021-08-28,2021-08-28 08:53:48 UTC,Auckland,57546,ria999,Ria,2021-08-29 02:56:53 UTC,2024-08-05 19:15:57 UTC,research,CC0,https://www.inaturalist.org/observations/92863988,,https://static.inaturalist.org/sounds/298579.wav?1630210141,"",,1,0,false,2,"Waipu, New Zealand",-35.94180937,174.36661115,6,,,,6,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
92879125,Sun Aug 29 2021 19:34:09 GMT+1200 (GMT+12),2021-08-29,2021-08-29 07:34:09 UTC,Auckland,762458,benknight,Ben Knight,2021-08-29 07:35:19 UTC,2024-10-28 13:18:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92879125,,https://static.inaturalist.org/sounds/298674.m4a?1630222523,"","",1,0,false,3,"Riwai Street, Paraparaumu, Wellington, NZ",-40.9214418729,175.0050443883,7,,,,7,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
92884502,2021-08-29 21:05:00,2021-08-29,2021-08-29 21:05:00 UTC,UTC,2542578,dannali,"",2021-08-29 09:23:23 UTC,2021-11-21 05:19:54 UTC,research,CC0,https://www.inaturalist.org/observations/92884502,,https://static.inaturalist.org/sounds/298721.m4a?1630229006,"",First sound just before 9 seconds ,1,0,false,2,"Fairfield, Lower Hutt 5011, New Zealand",-41.2099193626,174.930893518,18,,,,18,,open,false,gps,gps,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
93082871,2021/08/31 9:16 AM NZST,2021-08-31,2021-08-30 21:16:00 UTC,Auckland,34560,craigwilson10,craig wilson,2021-08-30 21:17:10 UTC,2024-10-27 14:49:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93082871,https://inaturalist-open-data.s3.amazonaws.com/photos/154220345/medium.jpg,https://static.inaturalist.org/sounds/299414.mp3?1630358217,"",,1,0,false,,"Marlborough, New Zealand",-41.0962340097,173.8597844438,519,,,,519,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
93452822,2021-09-03,2021-09-03,,Wellington,58545,thegov,John Hornblow,2021-09-03 09:07:22 UTC,2024-07-30 14:59:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93452822,,https://static.inaturalist.org/sounds/300774.m4a?1630660045,"",,1,0,false,2,"Porirua, NZ-WG, NZ",-41.1127019421,174.8277997971,17,,,,17,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
94414471,2021/09/11 8:36 PM NZST,2021-09-11,2021-09-11 08:36:00 UTC,Wellington,1506,pierre_t,Pierre Tellier,2021-09-11 08:37:27 UTC,2024-08-07 17:40:33 UTC,research,CC-BY,https://www.inaturalist.org/observations/94414471,,https://static.inaturalist.org/sounds/304112.mp3?1631349384,"",,2,0,false,,"Strathmore Park, Wellington 6022, New Zealand",-41.3279525379,174.8230541448,39,,,,39,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
94765208,2021-08-11 23:18:13,2021-08-11,2021-08-11 11:18:13 UTC,Wellington,4994104,witchypoo16,Nikki Baker,2021-09-13 23:12:09 UTC,2024-08-02 17:04:11 UTC,research,,https://www.inaturalist.org/observations/94765208,,https://static.inaturalist.org/sounds/305219.m4a?1631574732,"",,2,0,false,2,"Glendene, Auckland, New Zealand",-36.8825838,174.6555782,30,,,,30,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
95511864,Mon Sep 20 2021 19:06:58 GMT+1200 (GMT+12),2021-09-20,2021-09-20 07:06:58 UTC,Auckland,4778833,soggybottomnz,SoggyBottom,2021-09-20 07:07:12 UTC,2024-07-29 18:09:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95511864,,https://static.inaturalist.org/sounds/307587.m4a?1632121634,"",Plus a bonus sheep baa!,2,0,false,3,"Te Puroa Road, Ngaruawahia, Waikato, NZ",-37.7045976253,175.1310556413,13,,,,13,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
95727874,2021/09/20 2:30 PM NZST,2021-09-20,2021-09-20 02:30:00 UTC,Auckland,3445797,tramperjames,James Lennox,2021-09-22 04:00:29 UTC,2024-07-29 14:26:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95727874,,https://static.inaturalist.org/sounds/308255.mp3?1632283180,"",,1,0,false,,"Ashhurst, New Zealand",-40.3010226296,175.7581042385,92,,,,92,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
96060651,Sat Sep 25 2021 20:29:00 GMT+1200 (GMT+12),2021-09-25,2021-09-25 08:29:00 UTC,Auckland,4897827,joanlah,,2021-09-25 09:29:50 UTC,2024-08-10 03:29:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96060651,,https://static.inaturalist.org/sounds/309204.m4a?1632562338,"","",2,0,false,3,"William Gamble Drive, Greenhithe, Auckland, NZ",-36.7632200523,174.6885802412,5,,,,5,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
96930599,2021/09/30 8 pm NZDT,2021-09-30,2021-09-30 07:00:00 UTC,Auckland,472475,mark_smale,"",2021-10-02 19:46:38 UTC,2024-08-04 20:09:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96930599,,https://static.inaturalist.org/sounds/312108.m4a?1633203902,"","Heard at nightfall in secondary Manuka-kohuhu scrub at forest margin,",2,0,false,,"Taupo District, New Zealand",-38.9330080404,176.253306148,31,,,,31,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
96980331,2021/09/30 10:58 PM NZDT,2021-09-30,2021-09-30 09:58:00 UTC,Wellington,459093,benjansss,Benjamin Wright,2021-10-03 03:54:49 UTC,2024-07-26 11:56:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96980331,,https://static.inaturalist.org/sounds/312246.mp3?1633233211,"","",2,0,false,,"Johnsonville, Wellington, New Zealand",-41.2128678032,174.8028110708,31,,,,31,,open,false,,,Ninox novaeseelandiae novaeseelandiae,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
97224487,Tue Oct 05 2021 20:17:58 GMT+1300 (GMT+13),2021-10-05,2021-10-05 07:17:58 UTC,Nuku'alofa,762458,benknight,Ben Knight,2021-10-05 07:19:08 UTC,2024-08-07 14:52:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97224487,,https://static.inaturalist.org/sounds/313056.m4a?1633418361,"","",2,0,false,3,"Riwai Street, Paraparaumu, Wellington, NZ",-40.9236119041,175.0059162445,9,,,,9,,open,false,,,Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
